公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减
3月17日,地区级,湖北,十堰,,7,,,,
3月17日,地区级,湖北,仙桃,,4,,,,
3月17日,地区级,湖北,天门,,1,,,,
3月17日,地区级,湖北,恩施州,,2,,,,
3月17日,地区级,湖北,潜江,,,,,,
3月17日,地区级,湖北,神农架,,,,,,
3月17日,地区级,湖北,监狱系统,,,,,,
3月17日,地区级,湖北,地区待确认,,,,,,
3月17日,省级,湖北,,1,896,11,,,
3月17日,地区级,黑龙江,哈尔滨,,1,,,,
3月17日,地区级,黑龙江,齐齐哈尔,,,,,,
3月17日,地区级,黑龙江,鸡西,,,,,,
3月17日,地区级,黑龙江,鹤岗,,,,,,
3月17日,地区级,黑龙江,双鸭山,,,,,,
3月17日,地区级,黑龙江,大庆,,1,,,,
3月17日,地区级,黑龙江,伊春,,,,,,
3月17日,地区级,黑龙江,佳木斯,,,,,,
3月17日,地区级,黑龙江,七台河,,,,,,
3月17日,地区级,黑龙江,牡丹江,,,,,,
3月17日,地区级,黑龙江,黑河,,,,,,
3月17日,地区级,黑龙江,绥化,,1,,,,
3月17日,地区级,黑龙江,大兴安岭,,,,,,
3月17日,省级,黑龙江,,,3,,,,
3月17日,地区级,辽宁,沈阳,,1,,,,
3月17日,地区级,辽宁,大连,,,,,,
3月17日,地区级,辽宁,鞍山,,,,,,
3月17日,地区级,辽宁,抚顺,,,,,,
3月17日,地区级,辽宁,本溪,,,,,,
3月17日,地区级,辽宁,丹东,,2,,,,
3月17日,地区级,辽宁,锦州,,,,,,
3月17日,地区级,辽宁,营口,,,,,,
3月17日,地区级,辽宁,阜新,,,,,,
3月17日,地区级,辽宁,辽阳,,,,,,
3月17日,地区级,辽宁,盘锦,,,,,,
3月17日,地区级,辽宁,铁岭,,,,,,
3月17日,地区级,辽宁,朝阳市,,,,,,
3月17日,地区级,辽宁,葫芦岛,,,,,,
3月17日,省级,辽宁,,,3,,,,
3月17日,地区级,广东,深圳,,1,,,,
3月17日,地区级,广东,广州,,,,,,
3月17日,地区级,广东,珠海,,,,,,
3月17日,地区级,广东,佛山,,,,,,
3月17日,地区级,广东,东莞,,,,,,
3月17日,地区级,广东,中山,,,,,,
3月17日,地区级,广东,惠州,,,,,,
3月17日,地区级,广东,汕头,,,,,,
3月17日,地区级,广东,江门,,,,,,
3月17日,地区级,广东,湛江,,,,,,
3月17日,地区级,广东,肇庆,,,,,,
3月17日,地区级,广东,梅州,,,,,,
3月17日,地区级,广东,阳江,,,,,,
3月17日,地区级,广东,茂名,,,,,,
3月17日,地区级,广东,清远,,,,,,
3月17日,地区级,广东,韶关,,,,,,
3月17日,地区级,广东,揭阳,,,,,,
3月17日,地区级,广东,汕尾,,,,,,
3月17日,地区级,广东,潮州,,,,,,
3月17日,地区级,广东,河源,,,,,,
3月17日,地区级,广东,境外输入,5,,,,,
3月17日,地区级,广东,地区待确认,,4,,,,
3月17日,地区级,广东,地区待确认,,,,,,
3月17日,省级,广东,,5,5,,,,
3月17日,地区级,四川,成都,,5,,,,
3月17日,地区级,四川,自贡,,,,,,
3月17日,地区级,四川,攀枝花,,,,,,
3月17日,地区级,四川,泸州,,,,,,
3月17日,地区级,四川,德阳,,,,,,
3月17日,地区级,四川,绵阳,,,,,,
3月17日,地区级,四川,广元,,,,,,
3月17日,地区级,四川,遂宁,,,,,,
3月17日,地区级,四川,内江,,,,,,
3月17日,地区级,四川,乐山,,,,,,
3月17日,地区级,四川,南充,,,,,,
3月17日,地区级,四川,宜宾,,,,,,
3月17日,地区级,四川,广安,,,,,,
3月17日,地区级,四川,达州,,,,,,
3月17日,地区级,四川,巴中,,,,,,
3月17日,地区级,四川,雅安,,,,,,
3月17日,地区级,四川,眉山,,,,,,
3月17日,地区级,四川,资阳,,,,,,
3月17日,地区级,四川,阿坝,,,,,,
3月17日,地区级,四川,甘孜,,,,,,
3月17日,地区级,四川,凉山,,,,,,
3月17日,地区级,四川,境外输入,1,,,,,
3月17日,省级,四川,,1,5,,,,
3月17日,地区级,上海,外地来沪,,,,,,
3月17日,地区级,上海,徐汇,,,,,,
3月17日,地区级,上海,浦东,,,,,,
3月17日,地区级,上海,宝山,,,,,,
3月17日,地区级,上海,闵行,,,,,,
3月17日,地区级,上海,静安,,,,,,
3月17日,地区级,上海,松江,,,,,,
3月17日,地区级,上海,长宁,,,,,,
3月17日,地区级,上海,普陀,,,,,,
3月17日,地区级,上海,杨浦,,,,,,
3月17日,地区级,上海,嘉定,,,,,,
3月17日,地区级,上海,奉贤,,,,,,
3月17日,地区级,上海,虹口,,,,,,
3月17日,地区级,上海,黄浦,,,,,,
3月17日,地区级,上海,青浦,,,,,,
3月17日,地区级,上海,金山,,,,,,
3月17日,地区级,上海,崇明,,,,,,
3月17日,地区级,上海,地区待确认,,,,,,
3月17日,地区级,上海,境外输入,3,,,,,
3月17日,省级,上海,,3,,,,,
3月17日,地区级,北京,东城,,,,,,
3月17日,地区级,北京,西城,,,,,,
3月17日,地区级,北京,朝阳,,,,,,
3月17日,地区级,北京,丰台,,,,,,
3月17日,地区级,北京,石景山,,,,,,
3月17日,地区级,北京,海淀,,,,,,
3月17日,地区级,北京,门头沟,,,,,,
3月17日,地区级,北京,房山,,,,,,
3月17日,地区级,北京,通州,,,,,,
3月17日,地区级,北京,顺义,,,,,,
3月17日,地区级,北京,昌平,,,,,,
3月17日,地区级,北京,大兴,,,,,,
3月17日,地区级,北京,怀柔,,,,,,
3月17日,地区级,北京,平谷,,,,,,
3月17日,地区级,北京,密云,,,,,,
3月17日,地区级,北京,延庆,,,,,,
3月17日,地区级,北京,外地来京,,,,,,
3月17日,地区级,北京,境外输入,3,,,,,
3月17日,地区级,北京,地区待确认,,5,,,,
3月17日,省级,北京,,3,5,,,,
3月17日,地区级,甘肃,兰州,,,,,,
3月17日,地区级,甘肃,嘉峪关,,,,,,
3月17日,地区级,甘肃,金昌,,,,,,
3月17日,地区级,甘肃,白银,,,,,,
3月17日,地区级,甘肃,天水,,,,,,
3月17日,地区级,甘肃,武威,,,,,,
3月17日,地区级,甘肃,张掖,,,,,,
3月17日,地区级,甘肃,平凉,,,,,,
3月17日,地区级,甘肃,酒泉,,,,,,
3月17日,地区级,甘肃,庆阳,,,,,,
3月17日,地区级,甘肃,定西,,,,,,
3月17日,地区级,甘肃,陇南,,,,,,
3月17日,地区级,甘肃,临夏,,,,,,
3月17日,地区级,甘肃,甘南州,,,,,,
3月17日,地区级,甘肃,地区待确认,,,,,,
3月17日,地区级,甘肃,境外输入,,,,,,
3月17日,省级,甘肃,,,,,,,
3月17日,国家级,,,13,922,11,,,
3月17日,地区级,澳门,澳门,2,,,,,
3月17日,省级,澳门,,2,,,,,
3月17日,地区级,台湾,台湾,10,,,,,
3月17日,省级,台湾,,10,,,,,
3月17日,地区级,香港,香港,10,4,,,,
3月17日,省级,香港,,10,4,,,,
3月18日,地区级,天津,宝坻区,,,,,,
3月18日,地区级,天津,河东区,,,,,,
3月18日,地区级,天津,河北区,,,,,,
3月18日,地区级,天津,和平区,,,,,,
3月18日,地区级,天津,河西区,,,,,,
3月18日,地区级,天津,宁河区,,,,,,
3月18日,地区级,天津,东丽区,,,,,,
3月18日,地区级,天津,西青区,,,,,,
3月18日,地区级,天津,南开区,,,,,,
3月18日,地区级,天津,滨海新区,,,,,,
3月18日,地区级,天津,红桥区,,,,,,
3月18日,地区级,天津,津南区,,,,,,
3月18日,地区级,天津,北辰区,,,,,,
3月18日,地区级,天津,武清区,,,,,,
3月18日,地区级,天津,外地来津,,,,,,
3月18日,省级,天津,,,,,,,
3月18日,地区级,山东,济南,,,,,,
3月18日,地区级,山东,青岛,,,,,,
3月18日,地区级,山东,淄博,,,,,,
3月18日,地区级,山东,枣庄,,,,,,
3月18日,地区级,山东,东营,,,,,,
3月18日,地区级,山东,烟台,,,,,,
3月18日,地区级,山东,潍坊,,,,,,
3月18日,地区级,山东,济宁,,1,,,,
3月18日,地区级,山东,泰安,,,,,,
3月18日,地区级,山东,威海,,,,,,
3月18日,地区级,山东,日照,,,,,,
3月18日,地区级,山东,临沂,,,,,,
3月18日,地区级,山东,德州,,,,,,
3月18日,地区级,山东,聊城,,,,,,
3月18日,地区级,山东,滨州,,,,,,
3月18日,地区级,山东,菏泽,,,,,,
3月18日,地区级,山东,任城监狱,,,,,,
3月18日,地区级,山东,境外输入,,,,,,
3月18日,省级,山东,,,1,,,,
3月18日,地区级,河南,信阳,,,,,,
3月18日,地区级,河南,南阳,,,,,,
3月18日,地区级,河南,郑州,,,,,,
3月18日,地区级,河南,驻马店,,,,,,
3月18日,地区级,河南,商丘,,,,,,
3月18日,地区级,河南,周口,,,,,,
3月18日,地区级,河南,平顶山,,,,,,
3月18日,地区级,河南,新乡,,,,,,
3月18日,地区级,河南,安阳,,,,,,
3月18日,地区级,河南,许昌,,,,,,
3月18日,地区级,河南,漯河,,,,,,
3月18日,地区级,河南,洛阳,,,,,,
3月18日,地区级,河南,焦作,,,,,,
3月18日,地区级,河南,开封,,,,,,
3月18日,地区级,河南,鹤壁,,,,,,
3月18日,地区级,河南,濮阳,,,,,,
3月18日,地区级,河南,三门峡,,,,,,
3月18日,地区级,河南,济源示范区,,,,,,
3月18日,地区级,河南,地区待确认,,,,,,
3月18日,省级,河南,,,,,,,
3月18日,地区级,河北,沧州,,,,,,
3月18日,地区级,河北,唐山,,,,,,
3月18日,地区级,河北,张家口,,,,,,
3月18日,地区级,河北,保定,,,,,,
3月18日,地区级,河北,邯郸,,,,,,
3月18日,地区级,河北,廊坊,,,,,,
3月18日,地区级,河北,石家庄,,,,,,
3月18日,地区级,河北,邢台,,,,,,
3月18日,地区级,河北,秦皇岛,,,,,,
3月18日,地区级,河北,衡水,,,,,,
3月18日,地区级,河北,承德,,,,,,
3月18日,地区级,河北,地区待确认,,,,,,
3月18日,省级,河北,,,,,,,
3月18日,地区级,内蒙古,通辽,,,,,,
3月18日,地区级,内蒙古,鄂尔多斯,,,,,,
3月18日,地区级,内蒙古,包头,,1,,,,
3月18日,地区级,内蒙古,赤峰,,,,,,
3月18日,地区级,内蒙古,巴彦淖尔,,,,,,
3月18日,地区级,内蒙古,锡林郭勒,,,,,,
3月18日,地区级,内蒙古,呼和浩特,,,,,,
3月18日,地区级,内蒙古,呼伦贝尔,,,,,,
3月18日,地区级,内蒙古,乌兰察布,,,,,,
3月18日,地区级,内蒙古,兴安盟,,,,,,
3月18日,地区级,内蒙古,乌海,,,,,,
3月18日,省级,内蒙古,,,1,,,,
3月18日,地区级,陕西,西安,,1,,,,
3月18日,地区级,陕西,宝鸡,,,,,,
3月18日,地区级,陕西,咸阳,,,,,,
3月18日,地区级,陕西,铜川,,,,,,
3月18日,地区级,陕西,渭南,,,,,,
3月18日,地区级,陕西,延安,,,,,,
3月18日,地区级,陕西,榆林,,,,,,
3月18日,地区级,陕西,汉中,,,,,,
3月18日,地区级,陕西,安康,,,,,,
3月18日,地区级,陕西,商洛,,,,,,
3月18日,地区级,陕西,地区待确认,,,,,,
3月18日,地区级,陕西,境外输入,,,,,,
3月18日,省级,陕西,,,1,,,,
3月18日,地区级,四川,成都,,6,,,,
3月18日,地区级,四川,自贡,,,,,,
3月18日,地区级,四川,攀枝花,,,,,,
3月18日,地区级,四川,泸州,,,,,,
3月18日,地区级,四川,德阳,,,,,,
3月18日,地区级,四川,绵阳,,,,,,
3月18日,地区级,四川,广元,,,,,,
3月18日,地区级,四川,遂宁,,,,,,
3月18日,地区级,四川,内江,,,,,,
3月18日,地区级,四川,乐山,,,,,,
3月18日,地区级,四川,南充,,,,,,
3月18日,地区级,四川,宜宾,,,,,,
3月18日,地区级,四川,广安,,,,,,
3月18日,地区级,四川,达州,,,,,,
3月18日,地区级,四川,巴中,,,,,,
3月18日,地区级,四川,雅安,,,,,,
3月18日,地区级,四川,眉山,,,,,,
3月18日,地区级,四川,资阳,,,,,,
3月18日,地区级,四川,阿坝,,,,,,
3月18日,地区级,四川,甘孜,,,,,,
3月18日,地区级,四川,凉山,,,,,,
3月18日,地区级,四川,境外输入,,,,,,
3月18日,省级,四川,,,6,,,,
3月18日,地区级,甘肃,兰州,,,,,,
3月18日,地区级,甘肃,嘉峪关,,,,,,
3月18日,地区级,甘肃,金昌,,,,,,
3月18日,地区级,甘肃,白银,,,,,,
3月18日,地区级,甘肃,天水,,,,,,
3月18日,地区级,甘肃,武威,,,,,,
3月18日,地区级,甘肃,张掖,,,,,,
3月18日,地区级,甘肃,平凉,,,,,,
3月18日,地区级,甘肃,酒泉,,,,,,
3月18日,地区级,甘肃,庆阳,,,,,,
3月18日,地区级,甘肃,定西,,,,,,
3月18日,地区级,甘肃,陇南,,,,,,
3月18日,地区级,甘肃,临夏,,,,,,
3月18日,地区级,甘肃,甘南州,,,,,,
3月18日,地区级,甘肃,地区待确认,,,,,,
3月18日,地区级,甘肃,境外输入,,,,,,
3月18日,省级,甘肃,,,,,,,
3月18日,地区级,广西,南宁,,,,,,
3月18日,地区级,广西,柳州,,,,,,
3月18日,地区级,广西,桂林,,,,,,
3月18日,地区级,广西,梧州,,,,,,
3月18日,地区级,广西,北海,,,,,,
3月18日,地区级,广西,防城港,,,,,,
3月18日,地区级,广西,钦州,,,,,,
3月18日,地区级,广西,贵港,,,,,,
3月18日,地区级,广西,玉林,,,,,,
3月18日,地区级,广西,百色,,,,,,
3月18日,地区级,广西,贺州,,,,,,
3月18日,地区级,广西,河池,,,,,,
3月18日,地区级,广西,来宾,,,,,,
3月18日,地区级,广西,境外输入,,,,,,
3月18日,省级,广西,,,,,,,
3月18日,地区级,贵州,贵阳,,,,,,
3月18日,地区级,贵州,六盘水,,,,,,
3月18日,地区级,贵州,铜仁,,,,,,
3月18日,地区级,贵州,黔东南州,,,,,,
3月18日,地区级,贵州,遵义,,,,,,
3月18日,地区级,贵州,安顺,,,,,,
3月18日,地区级,贵州,黔南州,,,,,,
3月18日,地区级,贵州,毕节,,,,,,
3月18日,地区级,贵州,黔西南州,,,,,,
3月18日,省级,贵州,,,,,,,
3月18日,地区级,北京,东城,,,,,,
3月18日,地区级,北京,西城,,,,,,
3月18日,地区级,北京,朝阳,,,,,,
3月18日,地区级,北京,丰台,,,,,,
3月18日,地区级,北京,石景山,,,,,,
3月18日,地区级,北京,海淀,,,,,,
3月18日,地区级,北京,门头沟,,,,,,
3月18日,地区级,北京,房山,,,,,,
3月18日,地区级,北京,通州,,,,,,
3月18日,地区级,北京,顺义,,,,,,
3月18日,地区级,北京,昌平,,,,,,
3月18日,地区级,北京,大兴,,,,,,
3月18日,地区级,北京,怀柔,,,,,,
3月18日,地区级,北京,平谷,,,,,,
3月18日,地区级,北京,密云,,,,,,
3月18日,地区级,北京,延庆,,,,,,
3月18日,地区级,北京,外地来京,,,,,,
3月18日,地区级,北京,境外输入,21,,,,,
3月18日,地区级,北京,地区待确认,,6,,,,
3月18日,省级,北京,,21,6,,,,
3月18日,地区级,广东,深圳,,4,,,,
3月18日,地区级,广东,广州,,,,,,
3月18日,地区级,广东,珠海,,,,,,
3月18日,地区级,广东,佛山,,,,,,
3月18日,地区级,广东,东莞,,,,,,
3月18日,地区级,广东,中山,,,,,,
3月18日,地区级,广东,惠州,,,,,,
3月18日,地区级,广东,汕头,,,,,,
3月18日,地区级,广东,江门,,,,,,
3月18日,地区级,广东,湛江,,,,,,
3月18日,地区级,广东,肇庆,,,,,,
3月18日,地区级,广东,梅州,,,,,,
3月18日,地区级,广东,阳江,,,,,,
3月18日,地区级,广东,茂名,,,,,,
3月18日,地区级,广东,清远,,,,,,
3月18日,地区级,广东,韶关,,,,,,
3月18日,地区级,广东,揭阳,,,,,,
3月18日,地区级,广东,汕尾,,,,,,
3月18日,地区级,广东,潮州,,,,,,
3月18日,地区级,广东,河源,,,,,,
3月18日,地区级,广东,境外输入,9,1,,,,
3月18日,地区级,广东,地区待确认,,1,,,,
3月18日,地区级,广东,地区待确认,,,,,,
3月18日,省级,广东,,9,6,,,,
3月18日,地区级,黑龙江,哈尔滨,,,,,,
3月18日,地区级,黑龙江,齐齐哈尔,,1,,,,
3月18日,地区级,黑龙江,鸡西,,,,,,
3月18日,地区级,黑龙江,鹤岗,,,,,,
3月18日,地区级,黑龙江,双鸭山,,,,,,
3月18日,地区级,黑龙江,大庆,,,,,,
3月18日,地区级,黑龙江,伊春,,,,,,
3月18日,地区级,黑龙江,佳木斯,,,,,,
3月18日,地区级,黑龙江,七台河,,,,,,
3月18日,地区级,黑龙江,牡丹江,,,,,,
3月18日,地区级,黑龙江,黑河,,,,,,
3月18日,地区级,黑龙江,绥化,,,,,,
3月18日,地区级,黑龙江,大兴安岭,,,,,,
3月18日,地区级,黑龙江,境外输入,1,,,,,
3月18日,省级,黑龙江,,1,1,,,,
3月18日,地区级,辽宁,沈阳,,,,,,
3月18日,地区级,辽宁,大连,,,,,,
3月18日,地区级,辽宁,鞍山,,,,,,
3月18日,地区级,辽宁,抚顺,,,,,,
3月18日,地区级,辽宁,本溪,,,,,,
3月18日,地区级,辽宁,丹东,,,,,,
3月18日,地区级,辽宁,锦州,,,,,,
3月18日,地区级,辽宁,营口,,,,,,
3月18日,地区级,辽宁,阜新,,,,,,
3月18日,地区级,辽宁,辽阳,,,,,,
3月18日,地区级,辽宁,盘锦,,,,,,
3月18日,地区级,辽宁,铁岭,,,,,,
3月18日,地区级,辽宁,朝阳市,,,,,,
3月18日,地区级,辽宁,葫芦岛,,,,,,
3月18日,省级,辽宁,,,,,,,
3月18日,地区级,浙江,杭州,,,,,,
3月18日,地区级,浙江,宁波,,,,,,
3月18日,地区级,浙江,温州,,,,,,
3月18日,地区级,浙江,湖州,,,,,,
3月18日,地区级,浙江,嘉兴,,,,,,
3月18日,地区级,浙江,绍兴,,,,,,
3月18日,地区级,浙江,金华,,,,,,
3月18日,地区级,浙江,衢州,,,,,,
3月18日,地区级,浙江,舟山,,,,,,
3月18日,地区级,浙江,台州,,,,,,
3月18日,地区级,浙江,丽水,,,,,,
3月18日,地区级,浙江,省十里丰监狱,,,,,,
3月18日,地区级,浙江,境外输入,1,1,,,,
3月18日,省级,浙江,,1,1,,,,
3月18日,地区级,湖北,武汉,,733,6,,,
3月18日,地区级,湖北,孝感,,24,,,,
3月18日,地区级,湖北,黄冈,,3,,,,
3月18日,地区级,湖北,随州,,4,,,,
3月18日,地区级,湖北,荆州,,3,,,,
3月18日,地区级,湖北,襄阳,,,1,,,
3月18日,地区级,湖北,黄石,,1,,,,
3月18日,地区级,湖北,宜昌,,1,,,,
3月18日,地区级,湖北,荆门,,1,,,,
3月18日,地区级,湖北,鄂州,,8,1,,,
3月18日,地区级,湖北,咸宁,,,,,,
3月18日,地区级,湖北,十堰,,10,,,,
3月18日,地区级,湖北,仙桃,,3,,,,
3月18日,地区级,湖北,天门,,1,,,,
3月18日,地区级,湖北,恩施州,,,,,,
3月18日,地区级,湖北,潜江,,3,,,,
3月18日,地区级,湖北,神农架,,,,,,
3月18日,地区级,湖北,监狱系统,,,,,,
3月18日,地区级,湖北,地区待确认,,,,,,
3月18日,省级,湖北,,0,795,8,,,
3月18日,地区级,澳门,澳门,2,,,,,
3月18日,省级,澳门,,2,,,,,
3月18日,地区级,香港,香港,25,3,,,,
3月18日,省级,香港,,25,3,,,,
3月18日,国家级,,,34,819,8,,,
3月18日,地区级,台湾,台湾,23,,,,,
3月18日,省级,台湾,,23,,,,,
3月18日,地区级,上海,外地来沪,,,,,,
3月18日,地区级,上海,徐汇,,,,,,
3月18日,地区级,上海,浦东,,,,,,
3月18日,地区级,上海,宝山,,,,,,
3月18日,地区级,上海,闵行,,,,,,
3月18日,地区级,上海,静安,,,,,,
3月18日,地区级,上海,松江,,,,,,
3月18日,地区级,上海,长宁,,,,,,
3月18日,地区级,上海,普陀,,,,,,
3月18日,地区级,上海,杨浦,,,,,,
3月18日,地区级,上海,嘉定,,,,,,
3月18日,地区级,上海,奉贤,,,,,,
3月18日,地区级,上海,虹口,,,,,,
3月18日,地区级,上海,黄浦,,,,,,
3月18日,地区级,上海,青浦,,,,,,
3月18日,地区级,上海,金山,,,,,,
3月18日,地区级,上海,崇明,,,,,,
3月18日,地区级,上海,地区待确认,,,,,,
3月18日,地区级,上海,境外输入,2,1,,,,
3月18日,省级,上海,,2,1,,,,
3月19日,地区级,山东,济南,,,,,,
3月19日,地区级,山东,青岛,,,,,,
3月19日,地区级,山东,淄博,,,,,,
3月19日,地区级,山东,枣庄,,,,,,
3月19日,地区级,山东,东营,,,,,,
3月19日,地区级,山东,烟台,,,,,,
3月19日,地区级,山东,潍坊,,,,,,
3月19日,地区级,山东,济宁,,1,,,,
3月19日,地区级,山东,泰安,,,,,,
3月19日,地区级,山东,威海,,,,,,
3月19日,地区级,山东,日照,,,,,,
3月19日,地区级,山东,临沂,,,,,,
3月19日,地区级,山东,德州,,,,,,
3月19日,地区级,山东,聊城,,,,,,
3月19日,地区级,山东,滨州,,,,,,
3月19日,地区级,山东,菏泽,,,,,,
3月19日,地区级,山东,任城监狱,,,,,,
3月19日,地区级,山东,境外输入,1,,,,,
3月19日,省级,山东,,1,1,,,,
3月19日,地区级,浙江,杭州,,,,,,
3月19日,地区级,浙江,宁波,,,,,,
3月19日,地区级,浙江,温州,,,,,,
3月19日,地区级,浙江,湖州,,,,,,
